94.95667,17.43967,[],[],[],[]
94.68933000000001,21.295830000000002,[],[],[],[]
78.59,14.96267,[],[],[],[]
89.8335,12.04017,[],[],[],[]
85.306,17.5455,[],[],[],[]
92.2035,5.8934999999999995,[],[],[],[]
