109.81183,12.51467,[],[],[],[]
101.483,13.50433,[],[],[],[]
77.255,10.09417,[],[],[],[]
86.46600000000001,3.45683,[],[],[],[]
103.18883000000001,4.3641700000000005,[],[],[],[]
99.91167,4.55467,[],[],[],[]
